parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias
model.2.gatebank.w,121,"(6,)","18,189,231,52,273,56",0.5835559964179993,0.25031954050064087,0.6416403651237488,0.7813012599945068,0.4021829664707184,0.6800942420959473,0.13437104
model.2.gatebank.w,122,"(6,)","30,284,159,163,139,207",0.8686249852180481,0.9569904208183289,0.9702526926994324,0.48859313130378723,0.2037946879863739,0.7406046986579895,0.31900433
model.2.gatebank.w,123,"(6,)","13,120,29,41,193,3",0.5369779467582703,0.46532899141311646,0.6603977084159851,0.7914558053016663,0.20763510465621948,0.5265425443649292,-0.032791693
model.2.gatebank.w,124,"(6,)","249,102,72,78,5,24",0.5038231611251831,1.0653599500656128,0.34144821763038635,0.8061205744743347,0.984681248664856,0.4081735610961914,0.19854636
model.2.gatebank.w,125,"(6,)","73,283,101,226,118,236",0.6657293438911438,0.6249841451644897,0.5542634725570679,0.5215511322021484,0.07992252707481384,0.6806291341781616,0.17071417
model.2.gatebank.w,126,"(6,)","89,116,144,252,216,100",0.8312567472457886,0.6319748163223267,0.35462242364883423,0.7152578830718994,0.44847097992897034,0.14047148823738098,0.27222332
model.2.gatebank.w,127,"(6,)","127,134,105,87,142,271",0.556813657283783,0.9528870582580566,0.39576148986816406,0.4099680185317993,0.4262716472148895,0.406460165977478,0.15146555
model.4.gatebank.w,0,"(6,)","461,105,871,804,38,990",0.4146903455257416,-0.2318195253610611,0.929790735244751,0.8024278283119202,0.8957675695419312,0.3762384355068207,0.19729394
model.4.gatebank.w,1,"(6,)","935,743,1024,134,1108,190",0.5394548177719116,0.5724825859069824,0.5111919045448303,0.9883952140808105,0.7675792574882507,0.9286429286003113,0.08250025
model.4.gatebank.w,2,"(6,)","814,14,493,1131,294,761",0.36762508749961853,0.5761333107948303,0.49242621660232544,0.3462609648704529,0.7034600973129272,0.6883667707443237,0.07586088
model.4.gatebank.w,3,"(6,)","720,886,937,516,963,472",0.7690026760101318,0.2658125162124634,0.531390368938446,0.5544048547744751,0.8712522387504578,0.49616265296936035,0.0029326803
model.4.gatebank.w,4,"(6,)","1007,6,56,643,944,511",0.28792229294776917,0.9254629611968994,0.5001762509346008,0.5314277410507202,0.8616233468055725,0.6280178427696228,0.2676462
model.4.gatebank.w,5,"(6,)","753,836,916,515,806,781",0.6648064255714417,0.86763995885849,0.3896752595901489,0.7109731435775757,0.806570827960968,0.6110939383506775,-0.06834558
model.4.gatebank.w,6,"(6,)","845,872,977,465,343,1044",0.8324518203735352,0.6525282263755798,0.5960682034492493,0.42937612533569336,0.6462477445602417,0.848734438419342,0.2145012
model.4.gatebank.w,7,"(6,)","167,511,620,907,75,1102",0.6216917037963867,0.5901800394058228,0.510698139667511,0.9386152625083923,0.8843092918395996,0.8894554972648621,0.38989192
model.4.gatebank.w,8,"(6,)","339,330,771,190,447,200",0.9167713522911072,0.22558805346488953,0.7340522408485413,0.7199246287345886,0.4416283965110779,0.798410177230835,0.32281342
model.4.gatebank.w,9,"(6,)","29,711,440,98,4,208",0.35622382164001465,0.5792483687400818,0.6658688187599182,0.9138268828392029,0.9243364334106445,0.5311537384986877,0.15884432
model.4.gatebank.w,10,"(6,)","628,311,297,822,969,286",0.809005081653595,1.0189399719238281,0.5685237646102905,0.38471806049346924,0.9879854917526245,0.5555030703544617,0.14737445
model.4.gatebank.w,11,"(6,)","1003,191,729,7,893,1020",0.520047128200531,0.6742945909500122,0.964848518371582,0.28756242990493774,0.306478887796402,0.22576650977134705,0.31330496
model.4.gatebank.w,12,"(6,)","918,523,1077,484,1090,893",0.8243672847747803,0.4490320086479187,0.8104376792907715,0.39377304911613464,0.7036059498786926,0.7435868978500366,-0.23945442
model.4.gatebank.w,13,"(6,)","981,328,1084,971,250,878",0.8266804218292236,0.9918484091758728,0.8045838475227356,0.8383276462554932,0.3093981146812439,0.5596776604652405,0.18576603
model.4.gatebank.w,14,"(6,)","491,921,1130,930,280,950",0.46370673179626465,0.410564661026001,0.5881613492965698,0.3209759294986725,0.7400346398353577,0.8007091879844666,0.29513627
model.4.gatebank.w,15,"(6,)","779,410,201,254,280,869",0.650572657585144,0.8971531987190247,0.8307285308837891,0.9606630802154541,0.318005234003067,0.3042302429676056,0.21353145
model.4.gatebank.w,16,"(6,)","237,784,214,1127,159,162",0.8973023891448975,0.5598660707473755,0.0886712372303009,0.6465431451797485,0.3894599974155426,0.38652700185775757,0.38777733
model.4.gatebank.w,17,"(6,)","1100,1068,487,745,1101,172",0.3830302655696869,0.933378279209137,0.4417220950126648,0.5438974499702454,0.47656941413879395,0.9720096588134766,0.20069428
model.4.gatebank.w,18,"(6,)","1136,727,682,363,273,326",0.879944384098053,1.0383243560791016,0.3340070843696594,0.6566731929779053,0.35588598251342773,0.5598267912864685,0.18257031
model.4.gatebank.w,19,"(6,)","707,300,227,621,680,1069",0.5456680059432983,0.6461686491966248,0.4543702006340027,0.4388030767440796,0.6594685912132263,0.7041108012199402,0.0133935
model.4.gatebank.w,20,"(6,)","709,1146,613,1048,624,487",0.7925794124603271,0.5882552862167358,0.7466011643409729,0.2948259115219116,0.6750144958496094,0.6102197170257568,-0.07254816
model.4.gatebank.w,21,"(6,)","73,58,632,122,720,1144",0.6590532064437866,0.8113071918487549,0.5281391143798828,0.1725669503211975,0.2838401794433594,0.6016906499862671,0.38587254
model.4.gatebank.w,22,"(6,)","360,765,564,478,987,379",1.0164077281951904,0.7505123019218445,0.3737626373767853,1.0715887546539307,0.8647080063819885,0.34023404121398926,0.29633823
model.4.gatebank.w,23,"(6,)","1124,980,1007,744,597,496",0.6353240013122559,0.7805420756340027,0.22459284961223602,0.45785534381866455,0.8107314109802246,0.6480987668037415,0.018648414
model.4.gatebank.w,24,"(6,)","904,1010,645,147,442,608",0.7916857600212097,0.5933963060379028,0.5956641435623169,0.6696581244468689,0.917987048625946,0.0607663057744503,-0.13688941
model.4.gatebank.w,25,"(6,)","607,900,1124,315,423,988",-0.021406829357147217,1.204583764076233,0.4213661551475525,0.9911646842956543,0.5864418745040894,0.47453492879867554,0.06319713
model.4.gatebank.w,26,"(6,)","534,184,1018,50,701,320",0.5525211095809937,0.5193911194801331,0.7282278537750244,0.7373297810554504,0.6487700939178467,0.7779494524002075,0.6082128
model.4.gatebank.w,27,"(6,)","497,873,855,952,708,193",0.38839179277420044,0.37022435665130615,0.5717288255691528,0.44081053137779236,0.6246188282966614,0.5542392134666443,0.14416489
model.4.gatebank.w,28,"(6,)","301,1140,178,451,137,669",0.519670844078064,0.5623837113380432,0.6702199578285217,0.6022306680679321,0.4974464476108551,0.8902273774147034,0.1745781
model.4.gatebank.w,29,"(6,)","459,995,807,968,924,188",0.45726871490478516,0.7604423761367798,1.1652673482894897,0.6632882952690125,0.49084219336509705,1.0497772693634033,0.11562775
model.4.gatebank.w,30,"(6,)","989,1133,1110,63,886,173",0.48438477516174316,0.6224130392074585,0.7525094747543335,0.7323054075241089,0.4281204640865326,0.8307470679283142,0.23943627
model.4.gatebank.w,31,"(6,)","565,43,800,574,509,622",0.9548572897911072,0.9006485342979431,0.6508504152297974,0.7036217451095581,0.4813014268875122,0.5898054242134094,0.24127714
model.4.gatebank.w,32,"(6,)","1064,778,86,626,738,76",0.5273352861404419,0.4921778440475464,0.5543371438980103,1.2470203638076782,0.4297449290752411,0.4311084747314453,0.07523754
model.4.gatebank.w,33,"(6,)","1043,506,1123,105,297,659",0.8315356969833374,0.7291272878646851,0.753502368927002,0.3414064347743988,0.42129117250442505,0.7895313501358032,0.40530676
model.4.gatebank.w,34,"(6,)","605,1059,117,917,71,913",0.37983283400535583,0.6713781952857971,0.8272107839584351,0.9058727025985718,0.5076486468315125,0.6469011306762695,-0.13784672
model.4.gatebank.w,35,"(6,)","640,504,280,357,843,277",0.36823922395706177,0.8561636805534363,0.6522701978683472,0.7666574716567993,1.0017833709716797,0.45027393102645874,0.1828473
model.4.gatebank.w,36,"(6,)","1126,1033,527,967,1060,398",0.5034453868865967,0.35858243703842163,0.6145685315132141,0.44254109263420105,0.847813069820404,0.6793831586837769,0.099965625
model.4.gatebank.w,37,"(6,)","324,205,501,446,624,176",0.9357446432113647,0.546943724155426,0.44662171602249146,0.6206328272819519,0.5898476839065552,1.1504944562911987,0.095151976
model.4.gatebank.w,38,"(6,)","154,562,275,423,1022,677",0.6515656113624573,0.4170573651790619,0.5324331521987915,0.6252608895301819,0.7183747887611389,0.8000285625457764,-0.11770152
model.4.gatebank.w,39,"(6,)","200,676,859,499,985,809",0.8375729322433472,0.6313592195510864,0.44364234805107117,0.5281553268432617,0.8231184482574463,0.3823978900909424,0.14103952
model.4.gatebank.w,40,"(6,)","434,66,978,679,297,503",0.7791088223457336,0.7688621282577515,0.7271623611450195,0.5175880789756775,0.41599276661872864,0.8621159791946411,-0.075141415
model.4.gatebank.w,41,"(6,)","359,913,1131,908,204,29",0.35064083337783813,0.3423938751220703,0.805753231048584,1.1199631690979004,0.9121189117431641,0.6600215435028076,0.31635654
model.4.gatebank.w,42,"(6,)","1111,122,397,745,434,703",0.8614403605461121,0.8333061337471008,0.47887396812438965,0.6871194839477539,0.3856615722179413,0.6488887667655945,0.0032680996
model.4.gatebank.w,43,"(6,)","352,853,1032,297,833,812",0.3956232964992523,0.5307050943374634,0.49148982763290405,0.5227189064025879,0.7581297755241394,0.7225354313850403,-0.21184663
model.4.gatebank.w,44,"(6,)","423,283,202,716,527,913",0.6309701204299927,0.9462814331054688,0.9560109972953796,0.94014972448349,0.2115369439125061,1.027296781539917,0.4146353
model.4.gatebank.w,45,"(6,)","1083,219,332,768,600,308",0.8836778998374939,0.674302875995636,0.5261574983596802,0.8052327632904053,0.49791961908340454,0.9608905911445618,0.008088246
model.4.gatebank.w,46,"(6,)","961,363,1063,570,664,413",0.3780452013015747,0.24356472492218018,1.09219229221344,1.0288995504379272,0.7695969939231873,1.0607188940048218,0.37566712
model.4.gatebank.w,47,"(6,)","668,468,242,96,136,132",0.6560432314872742,0.26166456937789917,0.6212769746780396,0.7036829590797424,0.677166759967804,0.9332265853881836,-0.068363436
model.4.gatebank.w,48,"(6,)","117,508,119,548,974,883",0.6610609292984009,0.60310959815979,0.3106398284435272,0.4499782919883728,0.7367607951164246,0.5683291554450989,0.08068445
model.4.gatebank.w,49,"(6,)","1028,511,515,768,228,1029",0.5977465510368347,0.9729987382888794,0.7149320244789124,0.9489001035690308,0.4293522536754608,0.5812035202980042,-0.026929373
model.4.gatebank.w,50,"(6,)","1020,523,1022,426,718,958",0.4641917645931244,0.8021246790885925,0.8783909678459167,0.6088387370109558,0.6567400693893433,0.6732685565948486,-0.0025734066
model.4.gatebank.w,51,"(6,)","315,731,524,1073,167,636",0.831785261631012,0.5047193169593811,0.9113911986351013,0.9834146499633789,0.4576026499271393,0.26871564984321594,0.13323693
model.4.gatebank.w,52,"(6,)","875,956,480,1035,54,436",0.8200089931488037,0.46542292833328247,0.892919659614563,0.7501513361930847,0.5245324373245239,0.8031768798828125,0.35635263
model.4.gatebank.w,53,"(6,)","814,1002,395,521,1065,1130",0.4538767635822296,1.013635277748108,1.017998218536377,0.3990819454193115,0.869085431098938,0.6676573157310486,0.35088146
model.4.gatebank.w,54,"(6,)","805,650,337,258,1117,491",0.2782060503959656,0.7648816108703613,1.0418524742126465,0.5029951930046082,0.6163862347602844,0.5701062083244324,0.10194383
model.4.gatebank.w,55,"(6,)","946,656,2,517,755,217",0.6390724778175354,0.9040372371673584,0.8610095381736755,0.4028462767601013,0.6081472635269165,0.8622947931289673,0.144269
model.4.gatebank.w,56,"(6,)","109,1076,473,236,634,61",0.7645063996315002,0.8558245897293091,0.8452363014221191,0.7211036682128906,0.648749828338623,0.2525801360607147,0.51866066
model.4.gatebank.w,57,"(6,)","1116,314,304,353,666,1150",0.27754029631614685,0.5983121395111084,0.358273983001709,0.47892940044403076,0.3221539855003357,0.38797035813331604,0.52460396
model.4.gatebank.w,58,"(6,)","905,618,653,972,815,790",0.49377334117889404,0.7921718955039978,0.42075642943382263,0.6888776421546936,0.4749131202697754,0.7759730815887451,0.20476145
model.4.gatebank.w,59,"(6,)","996,913,888,944,196,807",0.6894701719284058,0.9160409569740295,0.2198026478290558,0.6328648924827576,0.5504745244979858,0.7924376726150513,0.17585121
model.4.gatebank.w,60,"(6,)","18,758,742,142,149,277",0.7897547483444214,0.6294376850128174,0.5491069555282593,0.7064779996871948,0.3967113494873047,0.6479429602622986,-0.06731998
model.4.gatebank.w,61,"(6,)","1137,230,641,806,262,1147",0.732694685459137,0.39568206667900085,0.5577789545059204,0.8097442984580994,0.4073691666126251,0.34436091780662537,0.20106341
model.4.gatebank.w,62,"(6,)","631,479,723,918,845,348",0.8659037947654724,0.5445919632911682,0.6482360363006592,0.4813867509365082,0.4592125415802002,0.7377403378486633,0.07936106
model.4.gatebank.w,63,"(6,)","494,605,1119,262,949,568",0.978098452091217,0.11956129223108292,1.156235933303833,0.559963047504425,0.6358150243759155,1.0905306339263916,0.15017635
model.4.gatebank.w,64,"(6,)","95,975,1142,791,838,1126",0.9668377041816711,0.7153704762458801,0.5690714716911316,0.3617945611476898,0.9719769954681396,0.5331215262413025,-0.0065061427
model.4.gatebank.w,65,"(6,)","92,673,630,754,1076,33",0.6159561276435852,0.7438148260116577,0.5694097280502319,0.9350901246070862,0.3204670548439026,0.6918731927871704,-0.1142923
model.4.gatebank.w,66,"(6,)","833,1083,334,1086,793,131",0.7005804777145386,0.742504894733429,0.9106659889221191,0.4745268225669861,0.5788788795471191,0.5132983922958374,-0.11106041
model.4.gatebank.w,67,"(6,)","1050,1107,346,212,803,440",0.44952133297920227,0.3130182921886444,0.27930548787117004,0.5432261228561401,0.7943073511123657,0.5144510865211487,0.2135554
model.4.gatebank.w,68,"(6,)","474,1075,313,883,859,807",0.5542957186698914,0.8617547750473022,0.7399813532829285,0.4910498559474945,0.4994460940361023,0.6497669219970703,0.024667898
model.4.gatebank.w,69,"(6,)","841,450,46,416,1060,495",0.7168279886245728,0.5775530934333801,0.4946759343147278,0.746740460395813,0.9209299683570862,0.46353474259376526,0.107166685
model.4.gatebank.w,70,"(6,)","581,69,518,282,187,402",1.034626841545105,0.7524456977844238,0.7282023429870605,0.2942935824394226,0.41618847846984863,0.7750235199928284,0.23852909
model.4.gatebank.w,71,"(6,)","281,162,407,411,380,722",0.35346439480781555,0.8832175731658936,0.8674209713935852,0.934700071811676,0.4648571014404297,0.7862496972084045,0.39011818
model.4.gatebank.w,72,"(6,)","44,857,312,883,439,866",0.7916338443756104,0.5202445387840271,0.562348484992981,0.6592900156974792,0.9167060852050781,0.6593718528747559,-0.01931389
model.4.gatebank.w,73,"(6,)","979,434,1071,1001,626,1010",0.46291691064834595,0.9756072759628296,0.5302048325538635,0.8665162920951843,0.8798356056213379,0.4085087776184082,0.011238578
model.4.gatebank.w,74,"(6,)","577,486,435,228,876,1047",0.5908525586128235,0.834770143032074,0.4601665735244751,0.5608569383621216,0.7336134910583496,0.6143879294395447,-0.16965623
model.4.gatebank.w,75,"(6,)","602,210,1119,90,900,1079",0.4756251871585846,0.9388266801834106,0.7239072918891907,0.3146399259567261,0.8523720502853394,0.6006314158439636,0.3244712
model.4.gatebank.w,76,"(6,)","484,824,1073,667,225,1108",0.2324995994567871,1.002942681312561,0.4121294915676117,0.8627800941467285,0.5830288529396057,0.7796775102615356,0.28110093
model.4.gatebank.w,77,"(6,)","339,75,500,693,588,37",0.6044960618019104,0.939930260181427,0.46198770403862,0.5235300660133362,0.9110183119773865,0.8185157179832458,0.15807687
model.4.gatebank.w,78,"(6,)","227,24,1039,652,1131,959",0.8621768951416016,0.7246805429458618,0.3648878037929535,0.33148008584976196,0.7573765516281128,0.6385915279388428,0.02761459
model.4.gatebank.w,79,"(6,)","723,1073,305,455,1135,1031",0.8599249124526978,0.15089330077171326,0.31981128454208374,0.28525352478027344,0.8544411659240723,0.4481804072856903,0.22983532
model.4.gatebank.w,80,"(6,)","724,322,867,1052,256,688",0.7188453674316406,0.61846524477005,0.5857929587364197,0.6223780512809753,0.5702739953994751,0.623746395111084,-0.36487266
model.4.gatebank.w,81,"(6,)","113,992,557,648,218,886",0.255156934261322,0.8193989396095276,0.8587538599967957,0.8067041039466858,1.024060606956482,0.8356407284736633,0.2774093
model.4.gatebank.w,82,"(6,)","1016,699,1107,834,311,815",0.7789823412895203,0.4318874180316925,0.8205668926239014,0.8095791339874268,0.370571106672287,0.4770672023296356,0.12551238
model.4.gatebank.w,83,"(6,)","491,95,435,597,81,33",0.6039737462997437,0.7930392026901245,0.4708207845687866,0.5000112652778625,1.1744556427001953,0.5473558902740479,0.094619624
model.4.gatebank.w,84,"(6,)","275,775,974,376,636,668",0.9010574817657471,0.6866448521614075,0.5442323684692383,0.9037764668464661,0.5961779356002808,0.7188300490379333,-0.04349622
model.4.gatebank.w,85,"(6,)","198,577,125,31,525,168",0.8490857481956482,0.8485703468322754,0.9637945890426636,0.25866177678108215,0.8164140582084656,0.9333279132843018,0.6405474
model.4.gatebank.w,86,"(6,)","804,893,568,982,579,735",0.28241032361984253,0.5365692973136902,0.6384606957435608,0.8718172311782837,0.31620699167251587,0.8868169188499451,0.23048675
model.4.gatebank.w,87,"(6,)","977,571,1116,634,280,306",0.7874956727027893,1.01447594165802,1.0904663801193237,0.5339217185974121,0.659756064414978,0.5211177468299866,0.08421839
model.4.gatebank.w,88,"(6,)","169,96,306,703,688,216",1.0336987972259521,0.42652830481529236,0.442734032869339,1.109883427619934,0.660840630531311,1.0999351739883423,0.3279712
model.4.gatebank.w,89,"(6,)","178,636,942,890,613,1098",0.9236339926719666,0.3183146119117737,0.682072103023529,0.9181323051452637,0.9417151808738708,0.30002447962760925,0.27107036
model.4.gatebank.w,90,"(6,)","275,151,271,3,297,978",1.0790952444076538,0.9062148332595825,0.28881606459617615,0.6071910858154297,0.9389450550079346,0.4487954378128052,0.16723664
