parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias,negative index
model.2.gatebank.w,111,"(6,)","135, 97, 217, 131, 277, 128",0.8211986422538757,0.7441864013671875,0.6775184273719788,0.557924747467041,0.4507823586463928,0.3229110836982727,-0.17543668,
model.2.gatebank.w,112,"(6,)","212, 103, 41, 102, 37, 191",0.9244574904441832,0.6087475419044495,0.5937004685401917,0.5217536091804504,0.4685778021812439,0.2233647108078003,0.007882921,
model.2.gatebank.w,113,"(6,)","38, 104, 10, 103, 14, 73",0.6102580428123474,0.5322061777114868,0.4825434684753418,0.46161749958992,0.3321504294872284,0.298744797706604,0.016615864,
model.2.gatebank.w,114,"(6,)","183, 210, 142, 62, 36, 165",1.0038923025131226,0.8416506052017212,0.7179725766181946,0.4993177950382232,0.4917038679122925,0.1378176808357238,0.16395344,
model.2.gatebank.w,115,"(6,)","37, 195, 138, 135, 193, 22",0.8852912187576294,0.6710771322250366,0.6400635838508606,0.6151694655418396,0.4643797576427459,0.4021913111209869,-0.099806935,
model.2.gatebank.w,116,"(6,)","262, 277, 28, 46, 61, 127",0.7096940875053406,0.6766123175621033,0.6018261909484863,0.4147871434688568,0.2638729810714721,0.2523595988750458,0.21636063,
model.2.gatebank.w,117,"(6,)","109, 26, 283, 176, 258, 272",0.9242185354232788,0.8834885358810425,0.8787869811058044,0.503294825553894,0.4999647140502929,0.2102959901094436,0.29765084,
model.2.gatebank.w,118,"(6,)","183, 139, 240, 122, 66, 71",0.8528571128845215,0.8111348748207092,0.8099592328071594,0.5020596981048584,0.4277344644069671,0.254347413778305,0.17164372,
model.2.gatebank.w,119,"(6,)","245, 191, 275, 7, 10, 196",0.9689242839813232,0.8267332911491394,0.7605768442153931,0.5381437540054321,0.5049588680267334,0.3962461352348327,-0.11766701,
model.2.gatebank.w,120,"(6,)","252, 268, 56, 42, 223, 238",0.8333966732025146,0.7668768763542175,0.7249661087989807,0.5522469878196716,0.3167680501937866,0.2621389329433441,0.06909947,
model.2.gatebank.w,121,"(6,)","52, 56, 231, 18, 273, 189",0.7813012599945068,0.6800942420959473,0.6416403651237488,0.5835559964179993,0.4021829664707184,0.2503195405006408,0.13437104,
model.2.gatebank.w,122,"(6,)","159, 284, 30, 207, 163, 139",0.9702526926994324,0.9569904208183287,0.8686249852180481,0.7406046986579895,0.4885931313037872,0.2037946879863739,0.31900433,
model.2.gatebank.w,123,"(6,)","41, 29, 13, 3, 120, 193",0.7914558053016663,0.6603977084159851,0.5369779467582703,0.5265425443649292,0.4653289914131164,0.2076351046562194,-0.032791693,
model.2.gatebank.w,124,"(6,)","102, 5, 78, 249, 24, 72",1.0653599500656128,0.984681248664856,0.8061205744743347,0.5038231611251831,0.4081735610961914,0.3414482176303863,0.19854636,
model.2.gatebank.w,125,"(6,)","236, 73, 283, 101, 226, 118",0.6806291341781616,0.6657293438911438,0.6249841451644897,0.5542634725570679,0.5215511322021484,0.0799225270748138,0.17071417,
model.2.gatebank.w,126,"(6,)","89, 252, 116, 216, 144, 100",0.8312567472457886,0.7152578830718994,0.6319748163223267,0.4484709799289703,0.3546224236488342,0.1404714882373809,0.27222332,
model.2.gatebank.w,127,"(6,)","134, 127, 142, 87, 271, 105",0.9528870582580566,0.556813657283783,0.4262716472148895,0.4099680185317993,0.406460165977478,0.395761489868164,0.15146555,
model.4.gatebank.w,0,"(6,)","871, 38, 804, 461, 990, 105",0.929790735244751,0.8957675695419312,0.8024278283119202,0.4146903455257416,0.3762384355068207,0.2318195253610611,0.4291134653610611,105
model.4.gatebank.w,1,"(6,)","134, 190, 1108, 743, 935, 1024",0.9883952140808104,0.9286429286003112,0.7675792574882507,0.5724825859069824,0.5394548177719116,0.5111919045448303,0.08250025,
model.4.gatebank.w,2,"(6,)","294, 761, 14, 493, 814, 1131",0.7034600973129272,0.6883667707443237,0.5761333107948303,0.4924262166023254,0.3676250874996185,0.3462609648704529,0.07586088,
model.4.gatebank.w,3,"(6,)","963, 720, 516, 937, 472, 886",0.8712522387504578,0.7690026760101318,0.5544048547744751,0.531390368938446,0.4961626529693603,0.2658125162124634,0.0029326803,
model.4.gatebank.w,4,"(6,)","6, 944, 511, 643, 56, 1007",0.9254629611968994,0.8616233468055725,0.6280178427696228,0.5314277410507202,0.5001762509346008,0.2879222929477691,0.2676462,
model.4.gatebank.w,5,"(6,)","836, 806, 515, 753, 781, 916",0.86763995885849,0.806570827960968,0.7109731435775757,0.6648064255714417,0.6110939383506775,0.3896752595901489,-0.06834558,
model.4.gatebank.w,6,"(6,)","1044, 845, 872, 343, 977, 465",0.848734438419342,0.8324518203735352,0.6525282263755798,0.6462477445602417,0.5960682034492493,0.4293761253356933,0.2145012,
model.4.gatebank.w,7,"(6,)","907, 1102, 75, 167, 511, 620",0.9386152625083924,0.8894554972648621,0.8843092918395996,0.6216917037963867,0.5901800394058228,0.510698139667511,0.38989192,
model.4.gatebank.w,8,"(6,)","339, 200, 771, 190, 447, 330",0.9167713522911072,0.798410177230835,0.7340522408485413,0.7199246287345886,0.4416283965110779,0.2255880534648895,0.32281342,
model.4.gatebank.w,9,"(6,)","4, 98, 440, 711, 208, 29",0.9243364334106444,0.9138268828392028,0.6658688187599182,0.5792483687400818,0.5311537384986877,0.3562238216400146,0.15884432,
model.4.gatebank.w,10,"(6,)","311, 969, 628, 297, 286, 822",1.018939971923828,0.9879854917526244,0.809005081653595,0.5685237646102905,0.5555030703544617,0.3847180604934692,0.14737445,
model.4.gatebank.w,11,"(6,)","729, 191, 1003, 893, 7, 1020",0.964848518371582,0.6742945909500122,0.520047128200531,0.306478887796402,0.2875624299049377,0.225766509771347,0.31330496,
model.4.gatebank.w,12,"(6,)","918, 1077, 893, 1090, 523, 484",0.8243672847747803,0.8104376792907715,0.7435868978500366,0.7036059498786926,0.4490320086479187,0.3937730491161346,-0.23945442,
model.4.gatebank.w,13,"(6,)","328, 971, 981, 1084, 878, 250",0.9918484091758728,0.8383276462554932,0.8266804218292236,0.8045838475227356,0.5596776604652405,0.3093981146812439,0.18576603,
model.4.gatebank.w,14,"(6,)","950, 280, 1130, 491, 921, 930",0.8007091879844666,0.7400346398353577,0.5881613492965698,0.4637067317962646,0.410564661026001,0.3209759294986725,0.29513627,
model.4.gatebank.w,15,"(6,)","254, 410, 201, 779, 280, 869",0.960663080215454,0.8971531987190247,0.8307285308837891,0.650572657585144,0.318005234003067,0.3042302429676056,0.21353145,
model.4.gatebank.w,16,"(6,)","237, 1127, 784, 159, 162, 214",0.8973023891448975,0.6465431451797485,0.5598660707473755,0.3894599974155426,0.3865270018577575,0.0886712372303009,0.38777733,
model.4.gatebank.w,17,"(6,)","172, 1068, 745, 1101, 487, 1100",0.9720096588134766,0.933378279209137,0.5438974499702454,0.4765694141387939,0.4417220950126648,0.3830302655696869,0.20069428,
model.4.gatebank.w,18,"(6,)","727, 1136, 363, 326, 273, 682",1.0383243560791016,0.879944384098053,0.6566731929779053,0.5598267912864685,0.3558859825134277,0.3340070843696594,0.18257031,
model.4.gatebank.w,19,"(6,)","1069, 680, 300, 707, 227, 621",0.7041108012199402,0.6594685912132263,0.6461686491966248,0.5456680059432983,0.4543702006340027,0.4388030767440796,0.0133935,
model.4.gatebank.w,20,"(6,)","709, 613, 624, 487, 1146, 1048",0.7925794124603271,0.7466011643409729,0.6750144958496094,0.6102197170257568,0.5882552862167358,0.2948259115219116,-0.07254816,
model.4.gatebank.w,21,"(6,)","58, 73, 1144, 632, 720, 122",0.8113071918487549,0.6590532064437866,0.6016906499862671,0.5281391143798828,0.2838401794433594,0.1725669503211975,0.38587254,
model.4.gatebank.w,22,"(6,)","478, 360, 987, 765, 564, 379",1.0715887546539309,1.0164077281951904,0.8647080063819885,0.7505123019218445,0.3737626373767853,0.3402340412139892,0.29633823,
model.4.gatebank.w,23,"(6,)","597, 980, 496, 1124, 744, 1007",0.8107314109802246,0.7805420756340027,0.6480987668037415,0.6353240013122559,0.4578553438186645,0.224592849612236,0.018648414,
model.4.gatebank.w,24,"(6,)","442, 904, 147, 645, 1010, 608",0.917987048625946,0.7916857600212097,0.6696581244468689,0.5956641435623169,0.5933963060379028,0.0607663057744503,-0.13688941,
model.4.gatebank.w,25,"(6,)","900, 315, 423, 988, 1124, 607",1.204583764076233,0.9911646842956544,0.5864418745040894,0.4745349287986755,0.4213661551475525,0.0214068293571472,0.08460395935714721,607
model.4.gatebank.w,26,"(6,)","320, 50, 1018, 701, 534, 184",0.7779494524002075,0.7373297810554504,0.7282278537750244,0.6487700939178467,0.5525211095809937,0.5193911194801331,0.6082128,
model.4.gatebank.w,27,"(6,)","708, 855, 193, 952, 497, 873",0.6246188282966614,0.5717288255691528,0.5542392134666443,0.4408105313777923,0.3883917927742004,0.3702243566513061,0.14416489,
model.4.gatebank.w,28,"(6,)","669, 178, 451, 1140, 301, 137",0.8902273774147034,0.6702199578285217,0.6022306680679321,0.5623837113380432,0.519670844078064,0.4974464476108551,0.1745781,
model.4.gatebank.w,29,"(6,)","807, 188, 995, 968, 924, 459",1.1652673482894895,1.049777269363403,0.7604423761367798,0.6632882952690125,0.490842193365097,0.4572687149047851,0.11562775,
model.4.gatebank.w,30,"(6,)","173, 1110, 63, 1133, 989, 886",0.8307470679283142,0.7525094747543335,0.7323054075241089,0.6224130392074585,0.4843847751617431,0.4281204640865326,0.23943627,
model.4.gatebank.w,31,"(6,)","565, 43, 574, 800, 622, 509",0.9548572897911072,0.9006485342979431,0.7036217451095581,0.6508504152297974,0.5898054242134094,0.4813014268875122,0.24127714,
model.4.gatebank.w,32,"(6,)","626, 86, 1064, 778, 76, 738",1.2470203638076782,0.5543371438980103,0.5273352861404419,0.4921778440475464,0.4311084747314453,0.4297449290752411,0.07523754,
model.4.gatebank.w,33,"(6,)","1043, 659, 1123, 506, 297, 105",0.8315356969833374,0.7895313501358032,0.753502368927002,0.7291272878646851,0.421291172504425,0.3414064347743988,0.40530676,
model.4.gatebank.w,34,"(6,)","917, 117, 1059, 913, 71, 605",0.9058727025985718,0.8272107839584351,0.6713781952857971,0.6469011306762695,0.5076486468315125,0.3798328340053558,-0.13784672,
model.4.gatebank.w,35,"(6,)","843, 504, 357, 280, 277, 640",1.0017833709716797,0.8561636805534363,0.7666574716567993,0.6522701978683472,0.4502739310264587,0.3682392239570617,0.1828473,
model.4.gatebank.w,36,"(6,)","1060, 398, 527, 1126, 967, 1033",0.847813069820404,0.6793831586837769,0.6145685315132141,0.5034453868865967,0.442541092634201,0.3585824370384216,0.099965625,
model.4.gatebank.w,37,"(6,)","176, 324, 446, 624, 205, 501",1.1504944562911987,0.9357446432113647,0.6206328272819519,0.5898476839065552,0.546943724155426,0.4466217160224914,0.095151976,
model.4.gatebank.w,38,"(6,)","677, 1022, 154, 423, 275, 562",0.8000285625457764,0.7183747887611389,0.6515656113624573,0.6252608895301819,0.5324331521987915,0.4170573651790619,-0.11770152,
model.4.gatebank.w,39,"(6,)","200, 985, 676, 499, 859, 809",0.8375729322433472,0.8231184482574463,0.6313592195510864,0.5281553268432617,0.4436423480510711,0.3823978900909424,0.14103952,
model.4.gatebank.w,40,"(6,)","503, 434, 66, 978, 679, 297",0.8621159791946411,0.7791088223457336,0.7688621282577515,0.7271623611450195,0.5175880789756775,0.4159927666187286,-0.075141415,
model.4.gatebank.w,41,"(6,)","908, 204, 1131, 29, 359, 913",1.1199631690979004,0.912118911743164,0.805753231048584,0.6600215435028076,0.3506408333778381,0.3423938751220703,0.31635654,
model.4.gatebank.w,42,"(6,)","1111, 122, 745, 703, 397, 434",0.8614403605461121,0.8333061337471008,0.6871194839477539,0.6488887667655945,0.4788739681243896,0.3856615722179413,0.0032680996,
model.4.gatebank.w,43,"(6,)","833, 812, 853, 297, 1032, 352",0.7581297755241394,0.7225354313850403,0.5307050943374634,0.5227189064025879,0.491489827632904,0.3956232964992523,-0.21184663,
model.4.gatebank.w,44,"(6,)","913, 202, 283, 716, 423, 527",1.027296781539917,0.9560109972953796,0.9462814331054688,0.94014972448349,0.6309701204299927,0.2115369439125061,0.4146353,
model.4.gatebank.w,45,"(6,)","308, 1083, 768, 219, 332, 600",0.9608905911445618,0.8836778998374939,0.8052327632904053,0.674302875995636,0.5261574983596802,0.4979196190834045,0.008088246,
model.4.gatebank.w,46,"(6,)","1063, 413, 570, 664, 961, 363",1.09219229221344,1.0607188940048218,1.0288995504379272,0.7695969939231873,0.3780452013015747,0.2435647249221801,0.37566712,
model.4.gatebank.w,47,"(6,)","132, 96, 136, 668, 242, 468",0.9332265853881836,0.7036829590797424,0.677166759967804,0.6560432314872742,0.6212769746780396,0.2616645693778991,-0.068363436,
model.4.gatebank.w,48,"(6,)","974, 117, 508, 883, 548, 119",0.7367607951164246,0.6610609292984009,0.60310959815979,0.5683291554450989,0.4499782919883728,0.3106398284435272,0.08068445,
model.4.gatebank.w,49,"(6,)","511, 768, 515, 1028, 1029, 228",0.9729987382888794,0.9489001035690308,0.7149320244789124,0.5977465510368347,0.5812035202980042,0.4293522536754608,-0.026929373,
model.4.gatebank.w,50,"(6,)","1022, 523, 958, 718, 426, 1020",0.8783909678459167,0.8021246790885925,0.6732685565948486,0.6567400693893433,0.6088387370109558,0.4641917645931244,-0.0025734066,
model.4.gatebank.w,51,"(6,)","1073, 524, 315, 731, 167, 636",0.9834146499633788,0.9113911986351012,0.831785261631012,0.5047193169593811,0.4576026499271393,0.2687156498432159,0.13323693,
model.4.gatebank.w,52,"(6,)","480, 875, 436, 1035, 54, 956",0.892919659614563,0.8200089931488037,0.8031768798828125,0.7501513361930847,0.5245324373245239,0.4654229283332824,0.35635263,
model.4.gatebank.w,53,"(6,)","395, 1002, 1065, 1130, 814, 521",1.017998218536377,1.013635277748108,0.869085431098938,0.6676573157310486,0.4538767635822296,0.3990819454193115,0.35088146,
model.4.gatebank.w,54,"(6,)","337, 650, 1117, 491, 258, 805",1.0418524742126465,0.7648816108703613,0.6163862347602844,0.5701062083244324,0.5029951930046082,0.2782060503959656,0.10194383,
model.4.gatebank.w,55,"(6,)","656, 217, 2, 946, 755, 517",0.9040372371673584,0.8622947931289673,0.8610095381736755,0.6390724778175354,0.6081472635269165,0.4028462767601013,0.144269,
model.4.gatebank.w,56,"(6,)","1076, 473, 109, 236, 634, 61",0.8558245897293091,0.8452363014221191,0.7645063996315002,0.7211036682128906,0.648749828338623,0.2525801360607147,0.51866066,
model.4.gatebank.w,57,"(6,)","314, 353, 1150, 304, 666, 1116",0.5983121395111084,0.4789294004440307,0.387970358133316,0.358273983001709,0.3221539855003357,0.2775402963161468,0.52460396,
model.4.gatebank.w,58,"(6,)","618, 790, 972, 905, 815, 653",0.7921718955039978,0.7759730815887451,0.6888776421546936,0.493773341178894,0.4749131202697754,0.4207564294338226,0.20476145,
model.4.gatebank.w,59,"(6,)","913, 807, 996, 944, 196, 888",0.9160409569740297,0.7924376726150513,0.6894701719284058,0.6328648924827576,0.5504745244979858,0.2198026478290558,0.17585121,
model.4.gatebank.w,60,"(6,)","18, 142, 277, 758, 742, 149",0.7897547483444214,0.7064779996871948,0.6479429602622986,0.6294376850128174,0.5491069555282593,0.3967113494873047,-0.06731998,
model.4.gatebank.w,61,"(6,)","806, 1137, 641, 262, 230, 1147",0.8097442984580994,0.732694685459137,0.5577789545059204,0.4073691666126251,0.3956820666790008,0.3443609178066253,0.20106341,
model.4.gatebank.w,62,"(6,)","631, 348, 723, 479, 918, 845",0.8659037947654724,0.7377403378486633,0.6482360363006592,0.5445919632911682,0.4813867509365082,0.4592125415802002,0.07936106,
model.4.gatebank.w,63,"(6,)","1119, 568, 494, 949, 262, 605",1.156235933303833,1.0905306339263916,0.978098452091217,0.6358150243759155,0.559963047504425,0.1195612922310829,0.15017635,
model.4.gatebank.w,64,"(6,)","838, 95, 975, 1142, 1126, 791",0.9719769954681396,0.9668377041816713,0.7153704762458801,0.5690714716911316,0.5331215262413025,0.3617945611476898,-0.0065061427,
model.4.gatebank.w,65,"(6,)","754, 673, 33, 92, 630, 1076",0.9350901246070862,0.7438148260116577,0.6918731927871704,0.6159561276435852,0.5694097280502319,0.3204670548439026,-0.1142923,
model.4.gatebank.w,66,"(6,)","334, 1083, 833, 793, 131, 1086",0.9106659889221193,0.742504894733429,0.7005804777145386,0.5788788795471191,0.5132983922958374,0.4745268225669861,-0.11106041,
model.4.gatebank.w,67,"(6,)","803, 212, 440, 1050, 1107, 346",0.7943073511123657,0.5432261228561401,0.5144510865211487,0.4495213329792022,0.3130182921886444,0.27930548787117,0.2135554,
model.4.gatebank.w,68,"(6,)","1075, 313, 807, 474, 859, 883",0.8617547750473022,0.7399813532829285,0.6497669219970703,0.5542957186698914,0.4994460940361023,0.4910498559474945,0.024667898,
model.4.gatebank.w,69,"(6,)","1060, 416, 841, 450, 46, 495",0.9209299683570862,0.746740460395813,0.7168279886245728,0.5775530934333801,0.4946759343147278,0.4635347425937652,0.107166685,
model.4.gatebank.w,70,"(6,)","581, 402, 69, 518, 187, 282",1.034626841545105,0.7750235199928284,0.7524456977844238,0.7282023429870605,0.4161884784698486,0.2942935824394226,0.23852909,
model.4.gatebank.w,71,"(6,)","411, 162, 407, 722, 380, 281",0.934700071811676,0.8832175731658936,0.8674209713935852,0.7862496972084045,0.4648571014404297,0.3534643948078155,0.39011818,
model.4.gatebank.w,72,"(6,)","439, 44, 866, 883, 312, 857",0.916706085205078,0.7916338443756104,0.6593718528747559,0.6592900156974792,0.562348484992981,0.5202445387840271,-0.01931389,
model.4.gatebank.w,73,"(6,)","434, 626, 1001, 1071, 979, 1010",0.9756072759628296,0.8798356056213379,0.8665162920951843,0.5302048325538635,0.4629169106483459,0.4085087776184082,0.011238578,
model.4.gatebank.w,74,"(6,)","486, 876, 1047, 577, 228, 435",0.834770143032074,0.7336134910583496,0.6143879294395447,0.5908525586128235,0.5608569383621216,0.4601665735244751,-0.16965623,
model.4.gatebank.w,75,"(6,)","210, 900, 1119, 1079, 602, 90",0.9388266801834106,0.8523720502853394,0.7239072918891907,0.6006314158439636,0.4756251871585846,0.3146399259567261,0.3244712,
model.4.gatebank.w,76,"(6,)","824, 667, 1108, 225, 1073, 484",1.002942681312561,0.8627800941467285,0.7796775102615356,0.5830288529396057,0.4121294915676117,0.2324995994567871,0.28110093,
model.4.gatebank.w,77,"(6,)","75, 588, 37, 339, 693, 500",0.939930260181427,0.9110183119773864,0.8185157179832458,0.6044960618019104,0.5235300660133362,0.46198770403862,0.15807687,
model.4.gatebank.w,78,"(6,)","227, 1131, 24, 959, 1039, 652",0.8621768951416016,0.7573765516281128,0.7246805429458618,0.6385915279388428,0.3648878037929535,0.3314800858497619,0.02761459,
model.4.gatebank.w,79,"(6,)","723, 1135, 1031, 305, 455, 1073",0.8599249124526978,0.8544411659240723,0.4481804072856903,0.3198112845420837,0.2852535247802734,0.1508933007717132,0.22983532,
model.4.gatebank.w,80,"(6,)","724, 688, 1052, 322, 867, 256",0.7188453674316406,0.623746395111084,0.6223780512809753,0.61846524477005,0.5857929587364197,0.5702739953994751,-0.36487266,
model.4.gatebank.w,81,"(6,)","218, 557, 886, 992, 648, 113",1.024060606956482,0.8587538599967957,0.8356407284736633,0.8193989396095276,0.8067041039466858,0.255156934261322,0.2774093,
model.4.gatebank.w,82,"(6,)","1107, 834, 1016, 815, 699, 311",0.8205668926239014,0.8095791339874268,0.7789823412895203,0.4770672023296356,0.4318874180316925,0.370571106672287,0.12551238,
model.4.gatebank.w,83,"(6,)","81, 95, 491, 33, 597, 435",1.174455642700195,0.7930392026901245,0.6039737462997437,0.5473558902740479,0.5000112652778625,0.4708207845687866,0.094619624,
model.4.gatebank.w,84,"(6,)","376, 275, 668, 775, 636, 974",0.903776466846466,0.9010574817657472,0.7188300490379333,0.6866448521614075,0.5961779356002808,0.5442323684692383,-0.04349622,
